date,kind,home,away,score,max_odd_home,mean_odd_home,max_odd_draw,mean_odd_draw,max_odd_away,mean_odd_away
2007-09-08 20:30:00,Qualification,Slovakia,Ireland,2:2,2.52,2.45,3.25,3.22,2.9,2.78
2007-09-08 20:30:00,Qualification,Sweden,Denmark,0:0,2.17,2.02,3.3,3.25,3.75,3.64
2007-09-08 20:30:00,Qualification,Wales,Germany,0:2,7.75,7.27,4.33,4.12,1.5,1.43
2007-09-08 20:15:00,Qualification,San Marino,Czech Republic,0:3,101.0,52.75,13.0,11.5,1.02,1.02
2007-09-08 20:15:00,Qualification,Serbia,Finland,0:0,1.56,1.44,4.5,4.09,8.5,7.28
2007-09-08 20:00:00,Qualification,Moldova,Norway,0:1,8.41,7.63,4.5,4.27,1.44,1.4
2007-09-08 19:30:00,Qualification,Malta,Turkey,2:2,15.0,13.75,6.5,6.33,1.19,1.15
2007-09-08 18:15:00,Qualification,Latvia,Northern Ireland,1:0,3.6,3.45,3.25,3.21,2.22,2.1
2007-09-08 18:00:00,Qualification,Belarus,Romania,1:3,6.6,6.21,4.05,3.88,1.53,1.49
2007-09-08 18:00:00,Qualification,England,Israel,3:0,1.32,1.3,4.8,4.56,13.0,11.02
2007-09-08 17:00:00,Qualification,Georgia,Ukraine,1:1,6.0,5.88,4.01,3.67,1.6,1.54
2007-09-08 17:00:00,Qualification,Luxembourg,Slovenia,0:3,10.0,9.55,5.5,4.93,1.38,1.3
2007-09-08 17:00:00,Qualification,Russia,North Macedonia,3:0,1.2,1.17,6.5,5.96,17.89,14.38
2007-09-08 16:00:00,Qualification,Hungary,Bosnia & Herzegovina,1:0,2.29,2.17,3.5,3.31,3.3,3.22
2007-09-08 16:00:00,Qualification,Scotland,Lithuania,3:1,1.39,1.35,4.5,4.31,11.0,9.3
2007-08-22 21:00:00,Qualification,San Marino,Cyprus,0:1,16.0,12.8,6.4,5.45,1.23,1.2
2007-08-22 20:45:00,Qualification,Belgium,Serbia,3:2,3.65,3.25,3.2,3.16,2.37,2.15
2007-08-22 20:45:00,Qualification,Northern Ireland,Liechtenstein,3:1,1.17,1.15,7.55,6.47,28.0,16.0
2007-08-22 18:00:00,Qualification,Armenia,Portugal,1:1,18.0,14.2,6.75,6.01,1.21,1.16
2007-08-22 18:00:00,Qualification,Estonia,Andorra,2:1,1.25,1.18,6.5,5.92,23.0,13.7
2007-08-22 18:00:00,Qualification,Finland,Kazakhstan,2:1,1.25,1.2,6.0,5.74,17.0,12.9
2007-06-06 21:00:00,Qualification,France,Georgia,1:0,1.12,1.1,8.0,6.99,21.0,18.0
2007-06-06 20:45:00,Qualification,Lithuania,Italy,0:2,10.0,9.13,4.5,4.28,1.33,1.31
2007-06-06 20:30:00,Qualification,Croatia,Russia,0:0,2.1,1.9,3.2,3.07,4.15,4.0
2007-06-06 20:30:00,Qualification,Estonia,England,0:3,17.0,13.75,6.0,5.58,1.22,1.18
2007-06-06 20:30:00,Qualification,Germany,Slovakia,2:1,1.25,1.23,5.5,4.99,13.0,11.0
2007-06-06 20:30:00,Qualification,Greece,Moldova,2:1,1.14,1.11,7.0,6.38,21.0,16.25
2007-06-06 20:30:00,Qualification,Latvia,Denmark,0:2,8.0,6.5,4.2,3.72,1.5,1.48
2007-06-06 20:30:00,Qualification,Liechtenstein,Spain,0:2,41.0,36.5,13.0,10.25,1.03,1.02
2007-06-06 20:15:00,Qualification,Bosnia & Herzegovina,Malta,1:0,1.15,1.14,7.0,6.05,15.0,13.5
2007-06-06 20:15:00,Qualification,Luxembourg,Albania,0:3,7.25,6.88,4.0,3.88,1.4,1.4
2007-06-06 20:15:00,Qualification,Sweden,Iceland,5:0,1.2,1.16,6.5,5.88,15.0,13.5
2007-06-06 20:00:00,Qualification,Romania,Slovenia,2:0,1.28,1.25,5.0,4.71,13.0,10.5
2007-06-06 19:15:00,Qualification,Finland,Belgium,2:0,2.2,2.1,3.2,3.15,3.3,3.24
2007-06-06 19:00:00,Qualification,Bulgaria,Belarus,2:1,1.3,1.27,5.0,4.67,15.0,10.13
2007-06-06 19:00:00,Qualification,Norway,Hungary,4:0,1.36,1.36,4.5,4.06,9.0,8.3
2007-06-06 18:15:00,Qualification,Faroe Islands,Scotland,0:2,17.0,15.75,7.0,6.69,1.18,1.13
2007-06-06 18:00:00,Qualification,Andorra,Israel,0:2,21.0,20.75,10.0,8.75,1.06,1.05
2007-06-06 17:30:00,Qualification,Armenia,Poland,1:0,8.5,7.76,4.4,4.23,1.44,1.35
2007-06-06 15:00:00,Qualification,Kazakhstan,Azerbaijan,1:1,2.0,1.95,3.3,3.21,3.75,3.49
2007-06-02 21:00:00,Qualification,France,Ukraine,2:0,1.55,1.52,3.75,3.51,8.5,6.58
2007-06-02 20:45:00,Qualification,Belgium,Portugal,1:2,4.75,4.36,3.3,3.24,1.8,1.74
2007-06-02 20:45:00,Qualification,Faroe Islands,Italy,1:2,67.0,54.75,13.0,10.5,1.02,1.01
2007-06-02 20:45:00,Qualification,Slovenia,Romania,1:2,4.2,3.79,3.25,3.19,1.95,1.91
2007-06-02 20:30:00,Qualification,Albania,Luxembourg,2:0,1.15,1.14,6.0,5.94,15.0,13.0
2007-06-02 20:30:00,Qualification,Estonia,Croatia,0:1,8.0,7.69,4.5,4.06,1.4,1.37
2007-06-02 20:30:00,Qualification,Greece,Hungary,2:0,1.5,1.45,4.0,3.72,7.5,7.03
2007-06-02 20:30:00,Qualification,Latvia,Spain,0:2,10.0,8.75,4.75,4.33,1.35,1.32
2007-06-02 20:05:00,Qualification,Norway,Malta,4:0,1.14,1.13,8.0,6.5,17.0,15.0
2007-06-02 20:00:00,Qualification,Belarus,Bulgaria,0:2,3.4,2.98,3.3,3.13,2.29,2.23
2007-06-02 20:00:00,Qualification,Bosnia & Herzegovina,Turkey,3:2,4.5,4.15,3.25,3.16,1.85,1.83
2007-06-02 20:00:00,Qualification,Lithuania,Georgia,1:0,2.2,2.1,3.1,3.08,3.4,3.23
2007-06-02 19:30:00,Qualification,North Macedonia,Israel,1:2,3.25,3.04,3.2,3.13,2.25,2.21
2007-06-02 19:00:00,Qualification,Germany,San Marino,6:0,1.01,1.01,13.0,10.63,67.0,58.75
2007-06-02 18:15:00,Qualification,Finland,Serbia,0:2,2.9,2.69,3.2,3.15,2.54,2.41
2007-06-02 18:00:00,Qualification,Iceland,Liechtenstein,1:1,1.25,1.19,6.5,5.69,13.0,11.5
2007-06-02 18:00:00,Qualification,Azerbaijan,Poland,1:3,14.0,12.25,6.5,5.58,1.25,1.19
2007-06-02 17:00:00,Qualification,Russia,Andorra,4:0,1.02,1.02,10.5,9.25,51.0,44.5
2007-06-02 16:00:00,Qualification,Wales,Czech Republic,0:0,5.0,4.84,3.6,3.32,1.75,1.68
2007-06-02 14:00:00,Qualification,Kazakhstan,Armenia,1:2,2.1,2.0,3.4,3.27,4.0,3.52
2007-03-28 22:00:00,Qualification,Spain,Iceland,1:0,1.12,1.11,6.7,6.1,17.0,16.5
2007-03-28 21:00:00,Qualification,Andorra,England,0:3,67.0,56.0,10.0,9.25,1.01,1.01
2007-03-28 21:00:00,Qualification,Wales,San Marino,3:0,1.05,1.04,11.0,9.75,51.0,34.0
2007-03-28 20:50:00,Qualification,Italy,Scotland,2:0,1.3,1.3,4.5,4.42,8.19,8.09
2007-03-28 20:45:00,Qualification,Northern Ireland,Sweden,2:1,5.8,5.15,3.4,3.35,1.66,1.6
2007-03-28 20:45:00,Qualification,Slovenia,Netherlands,0:1,6.15,6.08,3.5,3.45,1.5,1.5
2007-03-28 20:30:00,Qualification,Ireland,Slovakia,1:0,1.9,1.9,3.2,3.15,3.65,3.63
2007-03-28 20:30:00,Qualification,Poland,Armenia,1:0,1.11,1.1,6.7,6.35,17.0,16.5
2007-03-28 20:30:00,Qualification,Serbia,Portugal,1:1,3.0,2.94,3.1,3.05,2.25,2.23
2007-03-28 20:00:00,Qualification,Turkey,Norway,2:2,2.0,1.93,3.2,3.15,3.85,3.58
2007-03-28 19:30:00,Qualification,Liechtenstein,Latvia,1:0,8.19,7.3,4.0,3.77,1.45,1.41
2007-03-28 19:30:00,Qualification,Malta,Greece,0:1,10.5,9.25,4.59,4.29,1.33,1.29
2007-03-28 19:00:00,Qualification,Israel,Estonia,4:0,1.3,1.29,4.5,4.45,10.0,9.25
2007-03-28 18:00:00,Qualification,Georgia,Faroe Islands,3:1,1.12,1.1,7.5,6.8,17.0,15.75
2007-03-28 18:00:00,Qualification,Hungary,Moldova,2:0,1.44,1.42,3.8,3.65,7.3,7.15
2007-03-28 17:30:00,Qualification,Romania,Luxembourg,3:0,1.03,1.02,10.5,9.25,51.0,37.25
2007-03-28 17:25:00,Qualification,Czech Republic,Cyprus,1:0,1.1,1.1,6.7,6.6,17.0,16.5
2007-03-28 17:00:00,Qualification,Azerbaijan,Finland,1:0,8.5,8.25,3.9,3.83,1.36,1.35
2007-03-28 17:00:00,Qualification,Bulgaria,Albania,0:0,1.22,1.21,5.75,5.48,13.0,12.17
2007-03-28 17:00:00,Qualification,Ukraine,Lithuania,1:0,1.29,1.27,4.7,4.57,10.0,8.83
2007-03-24 22:00:00,Qualification,Portugal,Belgium,4:0,1.36,1.35,4.0,3.88,8.0,8.0
2007-03-24 22:00:00,Qualification,Spain,Denmark,2:1,1.62,1.59,3.5,3.41,5.75,5.53
2007-03-24 20:45:00,Qualification,Czech Republic,Germany,1:2,2.4,2.38,3.1,3.05,2.7,2.7
2007-03-24 20:30:00,Qualification,Greece,Turkey,1:4,2.0,1.98,3.1,3.05,3.6,3.5
2007-03-24 20:30:00,Qualification,Netherlands,Romania,0:0,1.45,1.44,3.7,3.6,7.0,6.75
2007-03-24 20:15:00,Qualification,Croatia,North Macedonia,2:1,1.25,1.23,4.8,4.75,10.0,9.9
2007-03-24 20:15:00,Qualification,Liechtenstein,Northern Ireland,1:4,7.0,6.85,3.7,3.6,1.44,1.42
2007-03-24 20:05:00,Qualification,Norway,Bosnia & Herzegovina,1:2,1.5,1.4,4.25,3.85,9.25,7.67
2007-03-24 19:30:00,Qualification,Estonia,Russia,0:2,5.5,5.5,3.6,3.47,1.57,1.55
2007-03-24 19:30:00,Qualification,Israel,England,0:0,4.9,4.7,3.3,3.2,1.72,1.69
2007-03-24 19:00:00,Qualification,Cyprus,Slovakia,1:3,4.33,4.18,3.3,3.23,1.83,1.77
2007-03-24 18:00:00,Qualification,Lithuania,France,0:1,8.0,7.75,3.8,3.77,1.4,1.38
2007-03-24 18:00:00,Qualification,Moldova,Malta,1:1,1.4,1.35,4.7,4.07,10.0,8.5
2007-03-24 18:00:00,Qualification,Poland,Azerbaijan,5:0,1.1,1.07,10.0,8.25,24.0,20.25
2007-03-24 17:00:00,Qualification,Luxembourg,Belarus,1:2,8.0,7.86,4.33,4.12,1.38,1.35
2007-03-24 16:00:00,Qualification,Faroe Islands,Ukraine,0:2,18.0,16.75,7.75,7.06,1.1,1.09
2007-03-24 16:00:00,Qualification,Ireland,Wales,1:0,1.66,1.65,3.4,3.35,4.75,4.63
2007-03-24 16:00:00,Qualification,Scotland,Georgia,2:1,1.36,1.35,4.09,3.92,8.0,7.9
2007-03-24 14:00:00,Qualification,Kazakhstan,Serbia,2:1,10.0,8.83,4.8,4.36,1.33,1.29
2007-02-07 20:45:00,Qualification,San Marino,Ireland,1:2,67.0,46.0,13.0,10.33,1.02,1.02
2006-11-15 22:00:00,Qualification,Portugal,Kazakhstan,3:0,1.05,1.04,10.0,9.0,34.0,26.5
2006-11-15 20:30:00,Qualification,Belgium,Poland,0:1,2.25,2.25,3.2,3.1,2.9,2.89
2006-11-15 20:30:00,Qualification,Ireland,San Marino,5:0,1.03,1.02,13.0,10.25,81.0,46.5
2006-11-15 20:00:00,Qualification,Cyprus,Germany,1:1,13.0,12.0,6.5,5.9,1.2,1.16
2006-11-15 18:00:00,Qualification,Finland,Armenia,1:0,1.2,1.18,6.25,5.62,12.5,11.17
2006-11-15 18:00:00,Qualification,Israel,Croatia,3:4,3.0,2.81,3.1,3.1,2.37,2.3
